fecha,titulo_rutina,nombre_ejercicio,grupo_principal,grupos_secundarios,cabezas_regiones,set_index,peso_kg,reps,tipo_set
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Seated Dip Machine,Tríceps,"Pecho, Hombro","Tríceps braquial (todas las cabezas), Pectoral mayor (cabeza esternal), Deltoides anterior",1,160,12,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Seated Dip Machine,Tríceps,"Pecho, Hombro","Tríceps braquial (todas las cabezas), Pectoral mayor (cabeza esternal), Deltoides anterior",2,160,12,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",0,57.5,12,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",1,57.5,12,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",2,57.5,12,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",0,10,20,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",1,10,15,normal
"Tuesday, Oct 14, 2025 at 02:54PM",Afternoon workout 💪,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",2,10,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",0,40,15,warmup
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",1,75,8,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",2,75,8,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",3,75,8,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",4,75,8,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",0,40,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",1,40,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",2,40,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",3,40,11,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,24,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,24,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,24,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",0,52.5,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",1,52.5,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",2,52.5,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",0,16,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",1,16,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",2,16,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",0,27.5,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",1,27.5,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",2,27.5,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",3,29,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",0,10,20,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",1,10,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",2,10,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",0,150,15,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",1,150,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",2,150,12,normal
"Wednesday, Oct 08, 2025 at 02:10PM",PUSH,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",3,150,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Squat (Smith Machine),Pierna,"Glúteo, Isquiotibiales, Núcleo (Core)","Cuádriceps (Vasto lateral), Cuádriceps (Vasto medial), Glúteo mayor, Aductores mayores, Erectores de la columna",0,80,8,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Squat (Smith Machine),Pierna,"Glúteo, Isquiotibiales, Núcleo (Core)","Cuádriceps (Vasto lateral), Cuádriceps (Vasto medial), Glúteo mayor, Aductores mayores, Erectores de la columna",1,90,7,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Squat (Smith Machine),Pierna,"Glúteo, Isquiotibiales, Núcleo (Core)","Cuádriceps (Vasto lateral), Cuádriceps (Vasto medial), Glúteo mayor, Aductores mayores, Erectores de la columna",2,90,6,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Squat (Smith Machine),Pierna,"Glúteo, Isquiotibiales, Núcleo (Core)","Cuádriceps (Vasto lateral), Cuádriceps (Vasto medial), Glúteo mayor, Aductores mayores, Erectores de la columna",3,90,6,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",0,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",1,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Leg Extension (Machine),Pierna,,"Recto femoral, Vasto lateral, Vasto medial, Vasto intermedio",2,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",0,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",1,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Seated Leg Curl (Machine),Pierna,Pantorrilla,"Bíceps femoral (cabeza larga), Bíceps femoral (cabeza corta), Semitendinoso, Semimembranoso, Gastrocnemio",2,160,12,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Calf Extension (Machine),Pierna,,"Gastrocnemio (cabeza medial), Gastrocnemio (cabeza lateral), Sóleo",0,145,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Calf Extension (Machine),Pierna,,"Gastrocnemio (cabeza medial), Gastrocnemio (cabeza lateral), Sóleo",1,150,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Calf Extension (Machine),Pierna,,"Gastrocnemio (cabeza medial), Gastrocnemio (cabeza lateral), Sóleo",2,150,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Calf Extension (Machine),Pierna,,"Gastrocnemio (cabeza medial), Gastrocnemio (cabeza lateral), Sóleo",3,150,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Treadmill,Cardio,,,0,0,0,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Adduction (Machine),Pierna,,"Aductor mayor, Aductor largo, Aductor corto, Grácil, Pectíneo",0,190,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Adduction (Machine),Pierna,,"Aductor mayor, Aductor largo, Aductor corto, Grácil, Pectíneo",1,190,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Adduction (Machine),Pierna,,"Aductor mayor, Aductor largo, Aductor corto, Grácil, Pectíneo",2,190,15,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",0,160,20,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",1,160,20,normal
"Tuesday, Oct 07, 2025 at 02:33PM",LEG,Hip Abduction (Machine),Glúteos,Cadera,"Glúteo medio, Glúteo menor, Tensor de la fascia lata",2,160,20,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Pull Up,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Trapecio (parte inferior y media), Romboides, Bíceps braquial, Braquial, Deltoides posterior",0,0,8,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Pull Up,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Trapecio (parte inferior y media), Romboides, Bíceps braquial, Braquial, Deltoides posterior",1,0,7,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Pull Up,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Trapecio (parte inferior y media), Romboides, Bíceps braquial, Braquial, Deltoides posterior",2,0,6,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",0,40,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",1,40,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",2,40,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",3,40,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Bent Over Row (Barbell),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (medio e inferior), Deltoides posterior, Erectores espinales",0,46,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Bent Over Row (Barbell),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (medio e inferior), Deltoides posterior, Erectores espinales",1,46,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Bent Over Row (Barbell),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (medio e inferior), Deltoides posterior, Erectores espinales",2,45,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Bent Over Row (Barbell),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (medio e inferior), Deltoides posterior, Erectores espinales",3,45,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",0,140,15,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",1,140,15,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",2,140,15,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",3,140,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",0,0,10,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",1,0,9,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",2,0,9,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",3,0,8,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",0,32,10,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",1,32,10,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",2,32,10,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,24,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,24,12,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,24,10,normal
"Monday, Oct 06, 2025 at 02:25PM",Afternoon workout 💪,Treadmill,Cardio,,,0,0,0,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",0,50,12,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",1,50,12,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",2,60,10,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",3,60,10,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",0,85,8,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",1,70,8,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",2,70,8,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",0,80,6,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",1,75,8,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",2,75,8,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",3,75,7,normal
"Friday, Oct 03, 2025 at 10:59AM",Morning workout ☀️,Triceps Rope Pushdown,Tríceps,"Antebrazo, Hombro","Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza larga), Ancóneo, Deltoides (estabilización)",0,42,15,normal
